ID,SpeciesCode,CommonName,Site,Indiv.pop.map,Latitude,Longitude,ID_ss,Units_clean,Use,Indiv.multiple,Indiv.sum,Country,RMU,Ocean,Region,FromLPI,FromMazaris,FromShaun,IsCountData,Source,Units,Sampling.method,Scaling,Count,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
30,CC,Loggerhead,Maehama beach,Maehama beach,26.189,127.279,Loggerhead Maehama beach,Nests,yes,0,1,Japan,North Pacific,Pacific,Asia,FALSE,FALSE,TRUE,TRUE,"Kamezaki N, Matsuzawa Y, Abe O, Asakawa H, Fujii T, Goto K, Hagino S, Hayami M, Ishii M, Iwamoto T, Kamata T, Kato H, Kodama J, Kondo Y, Miyawaki I, Mizobuchi K, Nakamura Y, Nakashima Y, Naruse H, Omuta K, Samejima M, Suganuma H, Takeshita H, Tanaka T, Toji T, Uematsu M, Yamamoto A, Yamato T, Wakabayashi I. 2003. Loggerhead turtles nesting in Japan. In: Bolten AB, Witherington BE editors. Loggerhead Sea Turtles. Washington: Smithsonian Books. pp. 210-217.",Nests,,0.25,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575,650,800,620,440,520,360,300,280,340,200,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,CC,Loggerhead,Minabe Iwashiro beach,Minabe Iwashiro beach,33.79,135.2,Loggerhead Minabe Iwashiro beach,Nests,yes,0,1,Japan,North Pacific,Pacific,Asia,FALSE,FALSE,TRUE,TRUE,"Kamezaki N, Matsuzawa Y, Abe O, Asakawa H, Fujii T, Goto K, Hagino S, Hayami M, Ishii M, Iwamoto T, Kamata T, Kato H, Kodama J, Kondo Y, Miyawaki I, Mizobuchi K, Nakamura Y, Nakashima Y, Naruse H, Omuta K, Samejima M, Suganuma H, Takeshita H, Tanaka T, Toji T, Uematsu M, Yamamoto A, Yamato T, Wakabayashi I. 2003. Loggerhead turtles nesting in Japan. In: Bolten AB, Witherington BE editors. Loggerhead Sea Turtles. Washington: Smithsonian Books. pp. 210-217.",Nests,,0.25,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,44,0,18,8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,CC,Loggerhead,Minabe Senri beach,Minabe Senri beach,33.77,135.28,Loggerhead Minabe Senri beach,Nests,yes,0,1,Japan,North Pacific,Pacific,Asia,FALSE,FALSE,TRUE,TRUE,"Hatase H, Kinoshita M, Bando T, Kamezaki N, Sato K, Matsuzawa Y, Goto K, Omuta K, Nakashima Y, Takeshita H, Sakamoto W. 2002. Population structure of loggerhead turtles, Caretta caretta, nesting in Japan: bottlenecks on the Pacific population. Marine Biology, 141: 299-305. 

Kamezaki N, Matsuzawa Y, Abe O, Asakawa H, Fujii T, Goto K, Hagino S, Hayami M, Ishii M, Iwamoto T, Kamata T, Kato H, Kodama J, Kondo Y, Miyawaki I, Mizobuchi K, Nakamura Y, Nakashima Y, Naruse H, Omuta K, Samejima M, Suganuma H, Takeshita H, Tanaka T, Toji T, Uematsu M, Yamamoto A, Yamato T, Wakabayashi I. 2003. Loggerhead turtles nesting in Japan. In: Bolten AB, Witherington BE editors. Loggerhead Sea Turtles. Washington: Smithsonian Books. pp. 210-217.",Nests,,0.25,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,167,94,142,180,120,140,150,200,320,340,225,240,160,170,110,56,31,88,75,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,CC,Loggerhead,Miyakazi beach,Miyakazi beach,31.95,131.47,Loggerhead Miyakazi beach,Nests,yes,0,1,Japan,North Pacific,Pacific,Asia,FALSE,FALSE,TRUE,TRUE,"Kinan I. 2006. Proceedings of the second western pacific sea turtle cooperative research and management workshop. Volume II: North Pacific loggerhead sea turtles. Western Pacific Regional Fishery Management Council. Honolulu, HI, USA.",Nests,,0.25,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344,68,321,244,130,237,260,175,367,497,650,703,803,459,833,956,856,596,619,650,405,290,374,367,359,550,589,650,803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,CC,Loggerhead,Nagasakibana beach,Nagasakibana beach,31.19,130.59,Loggerhead Nagasakibana beach,Nests,yes,0,1,Japan,North Pacific,Pacific,Asia,FALSE,FALSE,TRUE,TRUE,"Kamezaki N, Matsuzawa Y, Abe O, Asakawa H, Fujii T, Goto K, Hagino S, Hayami M, Ishii M, Iwamoto T, Kamata T, Kato H, Kodama J, Kondo Y, Miyawaki I, Mizobuchi K, Nakamura Y, Nakashima Y, Naruse H, Omuta K, Samejima M, Suganuma H, Takeshita H, Tanaka T, Toji T, Uematsu M, Yamamoto A, Yamato T, Wakabayashi I. 2003. Loggerhead turtles nesting in Japan. In: Bolten AB, Witherington BE editors. Loggerhead Sea Turtles. Washington: Smithsonian Books. pp. 210-217.",Nests,,0.25,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,27,20,16,13,10,7,5,4,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,CC,Loggerhead,Nichinan beach,Nichinan beach,31.67,131.44,Loggerhead Nichinan beach,Nests,yes,0,1,Japan,North Pacific,Pacific,Asia,FALSE,FALSE,TRUE,TRUE,"Kamezaki N, Matsuzawa Y, Abe O, Asakawa H, Fujii T, Goto K, Hagino S, Hayami M, Ishii M, Iwamoto T, Kamata T, Kato H, Kodama J, Kondo Y, Miyawaki I, Mizobuchi K, Nakamura Y, Nakashima Y, Naruse H, Omuta K, Samejima M, Suganuma H, Takeshita H, Tanaka T, Toji T, Uematsu M, Yamamoto A, Yamato T, Wakabayashi I. 2003. Loggerhead turtles nesting in Japan. In: Bolten AB, Witherington BE editors. Loggerhead Sea Turtles. Washington: Smithsonian Books. pp. 210-217.",Nests,,0.25,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,60,50,48,49,27,37,17,10,26,19,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,CC,Loggerhead,Nobeoka beach,Nobeoka beach,32.53,131.68,Loggerhead Nobeoka beach,Nests,yes,0,1,Japan,North Pacific,Pacific,Asia,FALSE,FALSE,TRUE,TRUE,"Kamezaki N, Matsuzawa Y, Abe O, Asakawa H, Fujii T, Goto K, Hagino S, Hayami M, Ishii M, Iwamoto T, Kamata T, Kato H, Kodama J, Kondo Y, Miyawaki I, Mizobuchi K, Nakamura Y, Nakashima Y, Naruse H, Omuta K, Samejima M, Suganuma H, Takeshita H, Tanaka T, Toji T, Uematsu M, Yamamoto A, Yamato T, Wakabayashi I. 2003. Loggerhead turtles nesting in Japan. In: Bolten AB, Witherington BE editors. Loggerhead Sea Turtles. Washington: Smithsonian Books. pp. 210-217.",Nests,,0.25,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,71,35,27,16,22,24,16,25,20,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,CC,Loggerhead,Omaezaki beach,Omaezaki beach,34.59,138.21,Loggerhead Omaezaki beach,Nests,yes,0,1,Japan,North Pacific,Pacific,Asia,FALSE,FALSE,TRUE,TRUE,"Kamezaki N, Matsuzawa Y, Abe O, Asakawa H, Fujii T, Goto K, Hagino S, Hayami M, Ishii M, Iwamoto T, Kamata T, Kato H, Kodama J, Kondo Y, Miyawaki I, Mizobuchi K, Nakamura Y, Nakashima Y, Naruse H, Omuta K, Samejima M, Suganuma H, Takeshita H, Tanaka T, Toji T, Uematsu M, Yamamoto A, Yamato T, Wakabayashi I. 2003. Loggerhead turtles nesting in Japan. In: Bolten AB, Witherington BE editors. Loggerhead Sea Turtles. Washington: Smithsonian Books. pp. 210-217. 

Sea Turtle Association of Japan. n.d. Available at http://www.umigame.org/E1/turtlepowerstyle2.html [accessed 6 April 2022].",Nests,,0.25,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,62,23,121,35,71,107,46,85,80,60,140,225,580,655,700,800,450,950,960,850,600,625,650,410,290,360,360,370,520,620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,CC,Loggerhead,Shibushi beach,Shibushi beach,31.45,131.07,Loggerhead Shibushi beach,Nests,yes,0,1,Japan,North Pacific,Pacific,Asia,FALSE,FALSE,TRUE,TRUE,"Kamezaki N, Matsuzawa Y, Abe O, Asakawa H, Fujii T, Goto K, Hagino S, Hayami M, Ishii M, Iwamoto T, Kamata T, Kato H, Kodama J, Kondo Y, Miyawaki I, Mizobuchi K, Nakamura Y, Nakashima Y, Naruse H, Omuta K, Samejima M, Suganuma H, Takeshita H, Tanaka T, Toji T, Uematsu M, Yamamoto A, Yamato T, Wakabayashi I. 2003. Loggerhead turtles nesting in Japan. In: Bolten AB, Witherington BE editors. Loggerhead Sea Turtles. Washington: Smithsonian Books. pp. 210-217.",Nests,,0.25,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,80,0,87,43,48,30,17,20,40,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,CC,Loggerhead,Yakushima Island,Yakushima Island,30.23492108,130.6201798,Loggerhead Yakushima Island,Nests,yes,0,1,Japan,North Pacific,Pacific,Asia,FALSE,TRUE,FALSE,TRUE,"Ohmuta K. (2006). The sea turtle situation of Yakushima Island. In:Proceedings of the second Western Pacific sea turtle cooperative research & management workshop. Honolulu, HI: Western Pacific Regional Fishery Management Council, p. 27-29.",Nests,,0.25,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456,584,527,356,1054,1467,1581,1353,1011,1097,840,840,670,712,613,798,840,1852,1652,2051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,CC,Loggerhead,Boa Vista Island,Boa Vista Island,16.04,-22.7,Loggerhead Boa Vista Island,Nests,yes,0,1,Cape Verde,Northeast Atlantic,,Africa,FALSE,FALSE,TRUE,TRUE,"Marco A, Abella Pérez E, Liria Loza A, Tavares Martins S, López López Ó, Jiménez-Bordón S, Medina M, Oujo C, Gaona P, Godley B, López-Jurado L. 2012. Abundance and exploitation of loggerhead turtles nesting in Boa Vista island, Cape Verde: the only substantial rookery in the eastern Atlantic. Animal Conservation, 15: 351-360. 

Marco A, Tavares Martins S, Abella Pérez E, Patino-Martinez J. 2018. Potential causes for an important and hopeful increase in sea turtle nesting in Cabo Verde in 2018. African Sea Turtle Newsletter, 10: 1-6.",Nests,,0.25,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13955,12028,19950,NA,NA,NA,1220,1412,2568,3853,4752,14642,NA,NA,NA,NA,NA
11,CC,Loggerhead,Sal,Sal,16.62,-22.9,Loggerhead Sal,Nests,yes,0,1,Cape Verde,Northeast Atlantic,,Africa,FALSE,FALSE,TRUE,TRUE,"Laloë J-O, Cozem J, Renom B, Taxonera A, Hays GC. 2020. Conservation importance of previously undescribed abundance trends: increase in loggerhead turtle numbers nesting on an Atlantic island. Oryx, 54: 315-322.",Nests,,0.25,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,1071,504,649,2606,2102,1559,1207,4129,7771,NA,NA,NA,NA,NA,NA
84,CC,Loggerhead,Maio Island,Maio Island,15.2235902,-23.05021166,Loggerhead  Maio Island,Nests,yes,0,1,Cabo Verde,Northeast Atlantic,,Northeast Atlantic,FALSE,FALSE,TRUE,TRUE,"Patino-Martinez J, Passos L, Afonso I, Teixidor A, Tiwari M, Székely T, Moreno R. 2021. Globally important refuge for the loggerhead sea turtle: Maio Island, Cabo Verde. Oryx, 56: 1-9.",Nests,,0.25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4063,5429,14364,7937,NA,NA,NA,NA
85,CC,Loggerhead,Santa Luzia,Santa Luzia,16.7475434,-24.76387128,Loggerhead  Santa Luzia,Nests,yes,0,1,Cabo Verde,Northeast Atlantic,,Northeast Atlantic,FALSE,FALSE,TRUE,TRUE,"Rocha P, Melo T, Rebelo R, Catry P. 2015. A Significant Nesting Population of Loggerhead Turtles at the Nature Reserve of Santa Luzia, Cabo Verde. Chelonian Conservation and Biology, 14: 161-166.",Nests,,0.25,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289,1817,563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,CC,Loggerhead,Aruba,Aruba,12.5062,-69.9182,Loggerhead Aruba,Nests,yes,0,1,Aruba,Northwest Atlantic,,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"van der Wal S. 2018. Aruba Update: Monitoring, Research and Telemetry. WIDECAST Annual Meeting.",Nests,,0.25,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,0,16,5,15,6,5,5,14,37,19,40,20,25,19,NA,NA,NA,NA,NA,NA
12,CC,Loggerhead,Cayman Brac,Cayman Brac,19.6916,-79.8493,Loggerhead Cayman Brac,Nests,yes,0,1,Cayman Islands,Northwest Atlantic,,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Blumenthal JM, Hardwick JL, Austin TJ, Broderick AC, Chin P, Collyer L, Ebanks-Petrie G, Grant L, Lamb LD, Olynik J, Omeyer  LCM, Prat-Varela A, Godley BJ. 2021. Cayman Islands sea turtle nesting population increases over 22 years of monitoring. Frontiers in Marine Science, 8.",Nests,,0.25,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,47,55,31,26,40,48,48,NA,NA,NA,NA
13,CC,Loggerhead,Grand Cayman,Grand Cayman,19.35,-81.28333,Loggerhead Grand Cayman,Nests,yes,0,1,Cayman Islands,Northwest Atlantic,,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Blumenthal JM, Hardwick JL, Austin TJ, Broderick AC, Chin P, Collyer L, Ebanks-Petrie G, Grant L, Lamb LD, Olynik J, Omeyer  LCM, Prat-Varela A, Godley BJ. 2021. Cayman Islands sea turtle nesting population increases over 22 years of monitoring. Frontiers in Marine Science, 8.",Nests,,0.25,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,25,27,12,31,19,21,30,23,42,37,66,75,90,119,78,107,139,183,109,125,NA,NA,NA,NA
14,CC,Loggerhead,Little Cayman,Little Cayman,19.7004,-79.9632,Loggerhead Little Cayman,Nests,yes,0,1,Cayman Islands,Northwest Atlantic,,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Blumenthal JM, Hardwick JL, Austin TJ, Broderick AC, Chin P, Collyer L, Ebanks-Petrie G, Grant L, Lamb LD, Olynik J, Omeyer  LCM, Prat-Varela A, Godley BJ. 2021. Cayman Islands sea turtle nesting population increases over 22 years of monitoring. Frontiers in Marine Science, 8.",Nests,,0.25,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,87,54,109,75,65,NA,NA,NA,NA
15,CC,Loggerhead,"Guanahacabibes NP, San Felipe NP, Sur de la Isla PAMR, Jardines de la Reina NP","Guanahacabibes NP, San Felipe NP, Sur de la Isla PAMR, Jardines de la Reina NP",21.9579,-83.576,"Loggerhead Guanahacabibes NP, San Felipe NP, Sur de la Isla PAMR, Jardines de la Reina NP",Nests,yes,0,1,Cuba,Northwest Atlantic,,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Azanza-Ricardo J, Gerhartz JL, Martín-Viaña YF, Gavilán FM, Bretos F, Cruz Y, Andreu GN, Martín RP, Alfonso EG. 2018. Achievements and challenges of marine turtle conservation in Cuba. Bulletin of Marine Science, 94.",Nests,,0.25,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166,80,122,148,196,314,318,311,537,540,160,310,207,262,177,NA,NA,NA,NA,NA,NA,NA,NA
16,CC,Loggerhead,Guanahacabibes Peninsula,Guanahacabibes Peninsula,21.88,-84.72,Loggerhead Guanahacabibes Peninsula,Nests,yes,0,1,Cuba,Northwest Atlantic,,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Azanza-Ricardo J, Martín M, Gonzalez-Sanson G, Harrison E, Cruz Y, Bretos F. 2017. Possible effect of global climate change on Caretta caretta (Testudines, Cheloniidae) nesting ecology at Guanahacabibes Peninsula, Cuba. Chelonian Conservation and Biology, 16.",Nests,,0.25,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28,7,16,5,21,9,48,29,12,0,21,2,31,23,39,20,NA,NA,NA,NA,NA,NA,NA,NA
20,CC,Loggerhead,"Dry Tortugas National Park, Florida","Dry Tortugas National Park, Florida",24.64425508,-82.87150977,"Loggerhead Dry Tortugas National Park, Florida",Nests,yes,0,1,United States,Northwest Atlantic,,North America,TRUE,FALSE,FALSE,TRUE,"Houtan, K. S. V. and O. L.Bass (2007). """"Stormy oceans are associated with sea turtle hatching declines."""" Current Biology.",Nests,,0.25,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,170,160,150,190,195,215,210,210,185,180,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,CC,Loggerhead,"Half Moon Bay, Akumal Bay, Jade Bay, and South Akumal Bay","Half Moon Bay, Akumal Bay, Jade Bay, and South Akumal Bay",20.41,-87.31,"Loggerhead Half Moon Bay, Akumal Bay, Jade Bay, and South Akumal Bay",Nests,yes,0,1,Mexico,Northwest Atlantic,,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"González JM, Anastácio R, Lizárraga-Cubedo HA, Pereira MJ. 2020. Caretta caretta nesting activity on Akumal Beaches, Mexico. Scientific Reports, 10.",Nests,,0.25,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,150,100,100,90,105,100,130,110,45,60,55,120,195,105,110,125,200,195,305,145,345,195,185,NA,NA,NA,NA,NA
55,CC,Loggerhead,Northern Gulf of Mexico,Northern Gulf of Mexico,30.34,-87.26,Loggerhead Northern Gulf of Mexico,Nests,yes,0,1,Mexico,Northwest Atlantic,,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"Ceriani SA, Casale P, Brost M, Leone EH, Witherington BE. 2019. Conservation implications of sea turtle nesting trends: elusive recovery of a globally important loggerhead population. Ecosphere, 10: e02936.",Nests,,0.25,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927,751,898,806,660,670,611,1000,848,692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,CC,Loggerhead,"Quintana Roo, Paarmul, Kanzul, San Juan, Xel Ha","Quintana Roo, Paarmul, Kanzul, San Juan, Xel Ha",20.3328,-87.3488,"Loggerhead Quintana Roo, Paarmul, Kanzul, San Juan, Xel Ha",Nests,yes,0,1,Mexico,Northwest Atlantic,,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,"IAC Scientific Committee. 2016. Status of Loggerhead Turtles (Caretta caretta) within Nations of the Inter-American Convention for the Protection and Conservation of Sea Turtles.  Report No. CIT-CC13-2016-Tec.13.

Turtle Expert Working Group. 2009. An assessment of the loggerhead turtle population in the western northern Atlantic ocean. U.S. Department of Commerce Report No. NOAA Technical Memorandum NMFS-SEFSC-575. Miami, Florida.",Nests,,0.25,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,850,880,1120,1100,1180,1140,1750,1150,1120,1200,1300,1050,1380,870,1000,770,820,750,NA,NA,NA,NA,1249,2240,1711,1733,1733,NA,NA,NA,NA,NA,NA,NA,NA
58,CC,Loggerhead,Klein Bonaire,Klein Bonaire,12.16,-68.31,Loggerhead Klein Bonaire,Nests,yes,0,1,Netherlands Antilles,Northwest Atlantic,,Latin America and Caribbean,FALSE,FALSE,TRUE,TRUE,Sea Turtle Conservation Bonaire. 2020. Bonaire Turtles: Navigational masters. STCB Year Report 2020.,Nests,,0.25,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,14,11,29,18,19,9,28,24,28,20,13,30,19,29,29,14,NA,NA,NA
75,CC,Loggerhead,"Topsail beach, North Carolina","Topsail beach, North Carolina",34.36042164,-77.6284874,"Loggerhead Topsail beach, North Carolina",Nests,yes,0,1,United States,Northwest Atlantic,,North America,TRUE,FALSE,FALSE,TRUE,"Grant, G. S. and J. Beasley (2000). Impact of Six Hurricanes Within Three Years on Loggerhead Turtle Nesting Success on Topsail Island, North Carolina, USA. Proceedings of the twentieth annual symposium on sea turtle biology and conservation, Orlando, Florida, U.S.A., U.S. Department of Commerce.",Nests,,0.25,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,140,100,66,104,99,122,65,100,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,CC,Loggerhead,N Recovery Unit (NC SC GA),N Recovery Unit (NC SC GA),33.09,-79.64,Loggerhead N Recovery Unit (NC SC GA),Nests,yes,0,1,United States,Northwest Atlantic,,North America,FALSE,FALSE,TRUE,TRUE,"Ceriani SA, Casale P, Brost M, Leone EH, Witherington BE. 2019. Conservation implications of sea turtle nesting trends: elusive recovery of a globally important loggerhead population. Ecosphere, 10: e02936.",Nests,,0.25,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3797,6052,5686,5730,3053,7681,4603,5699,3622,6251,7596,5217,4318,4388,6095,1804,6080,5869,3779,6976,3543,5802,6993,7973,8806,3847,NA,NA,NA,NA,NA,NA,NA,NA,NA
